Month,story_id,Region,Event count
May-2026,40238076,Delhi Division,1007
May-2026,40238464,Bihar,1007
May-2026,40238586,Punjab,1007
May-2026,40238684,Maharashtra,1007
May-2026,40239353,Madhya Pradesh,1007
May-2026,40239474,Delhi Division,1007
May-2026,40239542,Madhya Pradesh,1007
May-2026,40239731,Delhi Division,1007
May-2026,40239783,Karnataka,1007
May-2026,40239980,West Bengal,1007
May-2026,40240151,Gujarat,1007
May-2026,40240446,Uttar Pradesh,1007
May-2026,40240686,Uttar Pradesh,1007
May-2026,40240758,Bihar,1007
May-2026,40241073,Rajasthan,1007
May-2026,40241208,Rajasthan,1007
May-2026,40241793,Delhi Division,1007
May-2026,40242274,Maharashtra,1007
May-2026,40242287,Haryana,1007
May-2026,40242929,Delhi Division,1007
May-2026,40242949,Bihar,1007
May-2026,40242997,Uttar Pradesh,1007
May-2026,40243220,Bihar,1007
May-2026,40243248,Delhi Division,1007
May-2026,40243443,Uttarakhand,1007
May-2026,40243535,Maharashtra,1007
May-2026,40243555,Gujarat,1007
May-2026,40243691,Gujarat,1007
May-2026,40244090,Delhi Division,1007
May-2026,40244248,Uttar Pradesh,1007
May-2026,40244330,Maharashtra,1007
May-2026,40244356,Telangana,1007
May-2026,40244914,Uttar Pradesh,1007
May-2026,40244923,Bihar,1007
May-2026,40244941,Haryana,1007
May-2026,40245111,Himachal Pradesh,1007
May-2026,40245176,Bihar,1007
May-2026,40245438,Delhi Division,1007
May-2026,40245650,Bihar,1007
May-2026,40245652,Maharashtra,1007
May-2026,40245958,Rajasthan,1007
May-2026,40246528,Uttar Pradesh,1007
May-2026,40246558,Bihar,1007
May-2026,40246900,Odisha,1007
May-2026,40247498,Maharashtra,1007
May-2026,40247532,Uttar Pradesh,1007
May-2026,40247788,West Bengal,1007
May-2026,40247814,Madhya Pradesh,1007
May-2026,40248339,Madhya Pradesh,1007
May-2026,40248455,Bihar,1007
May-2026,40248549,Rajasthan,1007
May-2026,40249139,Haryana,1007
May-2026,40249581,Bihar,1007
May-2026,40249608,Uttar Pradesh,1007
May-2026,40249914,Madhya Pradesh,1007
May-2026,40249948,Uttar Pradesh,1007
May-2026,40250327,Telangana,1007
May-2026,40250345,Maharashtra,1007
May-2026,40250360,Delhi Division,1007
May-2026,40250738,Uttar Pradesh,1007
May-2026,40250781,Bihar,1007
May-2026,40250904,Rajasthan,1007
May-2026,40251047,Chhattisgarh,1007
May-2026,40251395,Madhya Pradesh,1007
May-2026,40251947,Bihar,1007
May-2026,40252478,Uttar Pradesh,1007
May-2026,40252520,Madhya Pradesh,1007
May-2026,40253074,Gujarat,1007
May-2026,40253720,Haryana,1007
May-2026,40254317,Odisha,1007
May-2026,40254947,Uttar Pradesh,1007
May-2026,40255024,Maharashtra,1007
May-2026,40255246,Himachal Pradesh,1007
May-2026,40255419,Uttar Pradesh,1007
May-2026,40255662,Gujarat,1007
May-2026,40255954,Uttar Pradesh,1007
May-2026,40256220,Rajasthan,1007
May-2026,40256286,Uttar Pradesh,1007
May-2026,40256504,Bihar,1007
May-2026,40256504,Delhi Division,1007
May-2026,40256543,Uttar Pradesh,1007
May-2026,40256829,Delhi Division,1007
May-2026,40257234,Uttar Pradesh,1007
May-2026,40257251,Bihar,1007
May-2026,40257520,Delhi Division,1007
May-2026,40257920,Delhi Division,1007
May-2026,40258138,Haryana,1007
May-2026,40256807,Uttar Pradesh,1006
May-2026,40256901,Bihar,1006
May-2026,40243116,Delhi Division,1001
May-2026,40226493,Uttar Pradesh,999
May-2026,40242072,Uttar Pradesh,999
May-2026,40236184,Haryana,998
May-2026,40250200,Madhya Pradesh,998
May-2026,40252272,Uttar Pradesh,998
May-2026,40226457,Uttar Pradesh,997
May-2026,40231993,Rajasthan,997
May-2026,40237623,Bihar,997
May-2026,40250655,Madhya Pradesh,997
May-2026,40222322,Punjab,996
May-2026,40223375,Uttar Pradesh,996
May-2026,40223645,Jharkhand,996
May-2026,40224205,Madhya Pradesh,996
May-2026,40225143,Uttarakhand,996
May-2026,40225332,West Bengal,996
May-2026,40225488,Rajasthan,996
May-2026,40227017,Rajasthan,996
May-2026,40227041,Jharkhand,996
May-2026,40227383,Maharashtra,996
May-2026,40227510,Delhi Division,996
May-2026,40227724,Rajasthan,996
May-2026,40227791,Rajasthan,996
May-2026,40228179,Jharkhand,996
May-2026,40228630,Bihar,996
May-2026,40229361,Rajasthan,996
May-2026,40229802,Delhi Division,996
May-2026,40230231,Maharashtra,996
May-2026,40230439,Uttar Pradesh,996
May-2026,40230450,Uttar Pradesh,996
May-2026,40231779,Punjab,996
May-2026,40232014,Rajasthan,996
May-2026,40232294,Madhya Pradesh,996
May-2026,40232861,Haryana,996
May-2026,40233368,Bihar,996
May-2026,40233772,Uttar Pradesh,996
May-2026,40234011,Rajasthan,996
May-2026,40234952,Odisha,996
May-2026,40235006,Uttar Pradesh,996
May-2026,40235820,Uttarakhand,996
May-2026,40237100,Haryana,996
May-2026,40239682,Uttar Pradesh,996
May-2026,40239769,Uttar Pradesh,996
May-2026,40240239,Haryana,996
May-2026,40240556,Jharkhand,996
May-2026,40241056,Maharashtra,996
May-2026,40241078,Bihar,996
May-2026,40242383,Himachal Pradesh,996
May-2026,40243518,Rajasthan,996
May-2026,40243598,Bihar,996
May-2026,40244467,Punjab,996
May-2026,40244544,Maharashtra,996
May-2026,40245438,Rajasthan,996
May-2026,40245824,Maharashtra,996
May-2026,40245824,Uttar Pradesh,996
May-2026,40246044,Delhi Division,996
May-2026,40246828,Bihar,996
May-2026,40250327,Assam,996
May-2026,40250875,Maharashtra,996
May-2026,40250879,Delhi Division,996
May-2026,40253658,West Bengal,996
May-2026,40253675,Delhi Division,996
May-2026,40254600,Rajasthan,996
May-2026,40254702,Madhya Pradesh,996
May-2026,40254719,Maharashtra,996
May-2026,40256984,Maharashtra,996
May-2026,40257242,Delhi Division,996
May-2026,40257279,Bihar,996
May-2026,40257807,Uttar Pradesh,996
May-2026,30000546,Gujarat,995
May-2026,40145137,Uttar Pradesh,995
May-2026,40218405,Bihar,995
May-2026,40220137,Uttar Pradesh,995
May-2026,40222958,Bihar,995
May-2026,40224156,Rajasthan,995
May-2026,40224166,Uttar Pradesh,995
May-2026,40225001,Uttarakhand,995
May-2026,40225539,Maharashtra,995
May-2026,40226587,Bihar,995
May-2026,40226659,Karnataka,995
May-2026,40226714,Madhya Pradesh,995
May-2026,40226821,West Bengal,995
May-2026,40227012,Haryana,995
May-2026,40227173,Chhattisgarh,995
May-2026,40229024,Rajasthan,995
May-2026,40229057,Uttar Pradesh,995
May-2026,40230340,Madhya Pradesh,995
May-2026,40230418,Bihar,995
May-2026,40230720,Himachal Pradesh,995
May-2026,40231170,Maharashtra,995
May-2026,40231605,Delhi Division,995
May-2026,40231612,Delhi Division,995
May-2026,40232640,Uttar Pradesh,995
May-2026,40232722,Maharashtra,995
May-2026,40232910,Jammu and Kashmir,995
May-2026,40233252,Delhi Division,995
May-2026,40233330,Uttar Pradesh,995
May-2026,40233943,Odisha,995
May-2026,40234141,Bihar,995
May-2026,40234412,Bihar,995
May-2026,40234526,Uttar Pradesh,995
May-2026,40235151,Uttarakhand,995
May-2026,40235680,Jharkhand,995
May-2026,40235846,Bihar,995
May-2026,40236083,Telangana,995
May-2026,40236609,Punjab,995
May-2026,40236743,Gujarat,995
May-2026,40236792,Jharkhand,995
May-2026,40237361,Karnataka,995
May-2026,40237729,Bihar,995
May-2026,40238105,West Bengal,995
May-2026,40238843,Maharashtra,995
May-2026,40238900,Maharashtra,995
May-2026,40239127,Rajasthan,995
May-2026,40239341,Bihar,995
May-2026,40239421,Maharashtra,995
May-2026,40240062,Uttar Pradesh,995
May-2026,40241512,Delhi Division,995
May-2026,40241993,West Bengal,995
May-2026,40242402,Maharashtra,995
May-2026,40243610,Madhya Pradesh,995
May-2026,40244085,Jammu and Kashmir,995
May-2026,40244085,Telangana,995
May-2026,40244388,Bihar,995
May-2026,40245435,Punjab,995
May-2026,40245481,Delhi Division,995
May-2026,40246437,Rajasthan,995
May-2026,40246606,Telangana,995
May-2026,40246986,Punjab,995
May-2026,40247807,Haryana,995
May-2026,40248620,Uttar Pradesh,995
May-2026,40249039,Bihar,995
May-2026,40249566,Uttar Pradesh,995
May-2026,40249799,Madhya Pradesh,995
May-2026,40249908,Gujarat,995
May-2026,40250578,Ropar Division,995
May-2026,40250779,West Bengal,995
May-2026,40250894,Delhi Division,995
May-2026,40251047,Karnataka,995
May-2026,40251549,Gujarat,995
May-2026,40251701,West Bengal,995
May-2026,40252158,Delhi Division,995
May-2026,40252383,Gujarat,995
May-2026,40252986,Uttarakhand,995
May-2026,40254501,Rajasthan,995
May-2026,40255292,Gujarat,995
May-2026,40255899,Haryana,995
May-2026,40255912,Bihar,995
May-2026,40256368,Delhi Division,995
May-2026,40257857,Himachal Pradesh,995
May-2026,40257857,Odisha,995
May-2026,40230808,Maharashtra,994
May-2026,40230731,Uttar Pradesh,991
May-2026,40247625,Bihar,991
May-2026,40228845,Uttar Pradesh,988
May-2026,40229672,Uttar Pradesh,987
May-2026,40242180,Rajasthan,987
May-2026,40258122,Uttarakhand,987
May-2026,40235625,Bihar,986
May-2026,40252267,Haryana,986
May-2026,40221963,Delhi Division,985
May-2026,40224532,Rajasthan,985
May-2026,40225056,Maharashtra,985
May-2026,40226785,Bihar,985
May-2026,40228379,Haryana,985
May-2026,40228770,Gujarat,985
May-2026,40230540,Delhi Division,985
May-2026,40230686,Rajasthan,985
May-2026,40232071,Gujarat,985
May-2026,40233047,Uttar Pradesh,985
May-2026,40233735,Haryana,985
May-2026,40235084,Maharashtra,985
May-2026,40238075,Maharashtra,985
May-2026,40238229,Uttar Pradesh,985
May-2026,40239826,Bihar,985
May-2026,40241833,Uttar Pradesh,985
May-2026,40244403,Uttar Pradesh,985
May-2026,40245086,Delhi Division,985
May-2026,40246606,Uttarakhand,985
May-2026,40247783,Chhattisgarh,985
May-2026,40247880,Bihar,985
May-2026,40248894,Uttar Pradesh,985
May-2026,40249624,Uttar Pradesh,985
May-2026,40249908,Punjab,985
May-2026,40250244,Bihar,985
May-2026,40252676,Rajasthan,985
May-2026,40252901,Delhi Division,985
May-2026,40254602,Rajasthan,985
May-2026,40216783,Uttar Pradesh,984
May-2026,40218370,Gujarat,984
May-2026,40219202,Haryana,984
May-2026,40221414,Maharashtra,984
May-2026,40221639,Punjab,984
May-2026,40223637,Bihar,984
May-2026,40224444,Bihar,984
May-2026,40224541,Maharashtra,984
May-2026,40224563,Maharashtra,984
May-2026,40224998,Madhya Pradesh,984
May-2026,40225816,Bihar,984
May-2026,40226103,Rajasthan,984
May-2026,40226264,Haryana,984
May-2026,40226742,Uttar Pradesh,984
May-2026,40226861,Uttar Pradesh,984
May-2026,40227264,Chhattisgarh,984
May-2026,40227743,Rajasthan,984
May-2026,40228297,Uttar Pradesh,984
May-2026,40228314,Uttar Pradesh,984
May-2026,40229006,Gujarat,984
May-2026,40229198,Jharkhand,984
May-2026,40229551,Uttar Pradesh,984
May-2026,40229594,Ropar Division,984
May-2026,40229644,Rajasthan,984
May-2026,40229846,Odisha,984
May-2026,40230024,Bihar,984
May-2026,40230028,Delhi Division,984
May-2026,40230987,Haryana,984
May-2026,40231290,Ropar Division,984
May-2026,40231769,Bihar,984
May-2026,40232047,Madhya Pradesh,984
May-2026,40232685,Gujarat,984
May-2026,40232706,Uttar Pradesh,984
May-2026,40233056,Uttar Pradesh,984
May-2026,40233229,Madhya Pradesh,984
May-2026,40233832,Telangana,984
May-2026,40234047,Delhi Division,984
May-2026,40234116,Rajasthan,984
May-2026,40235211,Jammu and Kashmir,984
May-2026,40235649,Uttar Pradesh,984
May-2026,40235654,Bihar,984
May-2026,40235680,Uttarakhand,984
May-2026,40236275,Delhi Division,984
May-2026,40236466,Maharashtra,984
May-2026,40236614,Punjab,984
May-2026,40237069,Himachal Pradesh,984
May-2026,40237308,Telangana,984
May-2026,40237413,Delhi Division,984
May-2026,40237690,Uttar Pradesh,984
May-2026,40237919,Delhi Division,984
May-2026,40238843,Bihar,984
May-2026,40238872,Gujarat,984
May-2026,40238912,Uttar Pradesh,984
May-2026,40238998,Haryana,984
May-2026,40239320,Karnataka,984
May-2026,40239353,Bihar,984
May-2026,40239443,Rajasthan,984
May-2026,40239463,Gujarat,984
May-2026,40240255,Madhya Pradesh,984
May-2026,40240634,Bihar,984
May-2026,40240703,Uttar Pradesh,984
May-2026,40240779,Karnataka,984
May-2026,40241543,Uttar Pradesh,984
May-2026,40241788,Uttar Pradesh,984
May-2026,40242129,Delhi Division,984
May-2026,40242363,Haryana,984
May-2026,40242532,Chhattisgarh,984
May-2026,40242830,Rajasthan,984
May-2026,40242949,Maharashtra,984
May-2026,40243007,Punjab,984
May-2026,40243321,Uttar Pradesh,984
May-2026,40243476,Uttarakhand,984
May-2026,40243571,Haryana,984
May-2026,40243601,Uttar Pradesh,984
May-2026,40243645,Bihar,984
May-2026,40243655,Delhi Division,984
May-2026,40243884,Haryana,984
May-2026,40243915,Uttar Pradesh,984
May-2026,40243935,Uttar Pradesh,984
May-2026,40244145,Haryana,984
May-2026,40244255,Haryana,984
May-2026,40244799,Jharkhand,984
May-2026,40245358,Delhi Division,984
May-2026,40245878,Bihar,984
May-2026,40246042,Uttar Pradesh,984
May-2026,40246267,Uttar Pradesh,984
May-2026,40246888,Gujarat,984
May-2026,40247015,West Bengal,984
May-2026,40247201,Uttar Pradesh,984
May-2026,40247407,Uttar Pradesh,984
May-2026,40247855,Madhya Pradesh,984
May-2026,40248455,Haryana,984
May-2026,40248629,Bihar,984
May-2026,40248948,Haryana,984
May-2026,40249039,Maharashtra,984
May-2026,40249470,Jharkhand,984
May-2026,40249550,Delhi Division,984
May-2026,40249896,Uttar Pradesh,984
May-2026,40250171,Punjab,984
May-2026,40250364,Maharashtra,984
May-2026,40250517,Uttar Pradesh,984
May-2026,40250695,Delhi Division,984
May-2026,40251150,Madhya Pradesh,984
May-2026,40251220,Uttarakhand,984
May-2026,40252485,Delhi Division,984
May-2026,40252634,Gujarat,984
May-2026,40253432,Delhi Division,984
May-2026,40253893,Gujarat,984
May-2026,40253968,Rajasthan,984
May-2026,40254437,Jharkhand,984
May-2026,40254451,Haryana,984
May-2026,40254606,Rajasthan,984
May-2026,40254694,Haryana,984
May-2026,40254708,Dubai,984
May-2026,40255529,Delhi Division,984
May-2026,40255805,Uttar Pradesh,984
May-2026,40255915,West Bengal,984
May-2026,40256110,Delhi Division,984
May-2026,40256210,Haryana,984
May-2026,40256421,Gujarat,984
May-2026,40256591,Himachal Pradesh,984
May-2026,40256668,Rajasthan,984
May-2026,40256903,Bihar,984
May-2026,40257743,Gujarat,984
May-2026,40257882,Delhi Division,984
May-2026,40225585,Uttarakhand,983
May-2026,40230411,Delhi Division,983
May-2026,40232904,Bihar,983
May-2026,40235541,Uttar Pradesh,983
May-2026,40238134,Rajasthan,983
May-2026,40240013,Rajasthan,983
May-2026,40255743,Uttar Pradesh,983
May-2026,40228031,Bihar,982
May-2026,40251783,Uttar Pradesh,978
May-2026,40254480,Rajasthan,978
May-2026,40225434,Delhi Division,976
May-2026,40250254,Delhi Division,976
May-2026,40255074,Bihar,976
May-2026,40229296,Uttar Pradesh,975
May-2026,40233499,Uttar Pradesh,975
May-2026,40249614,Uttar Pradesh,975
May-2026,40223785,Uttar Pradesh,974
May-2026,40230758,Delhi Division,974
May-2026,40234024,Uttar Pradesh,974
May-2026,40238457,Himachal Pradesh,974
May-2026,40242116,Uttar Pradesh,974
May-2026,40244846,Punjab,974
May-2026,40254527,Delhi Division,974
May-2026,40217732,Rajasthan,973
May-2026,40223812,Uttar Pradesh,973
May-2026,40223858,Haryana,973
May-2026,40224774,Uttar Pradesh,973
May-2026,40225777,Delhi Division,973
May-2026,40225783,Madhya Pradesh,973
May-2026,40227368,Haryana,973
May-2026,40227633,Uttar Pradesh,973
May-2026,40227675,Bihar,973
May-2026,40227724,Delhi Division,973
May-2026,40228405,Delhi Division,973
May-2026,40228433,Uttar Pradesh,973
May-2026,40228942,Uttar Pradesh,973
May-2026,40229771,Madhya Pradesh,973
May-2026,40229900,Uttar Pradesh,973
May-2026,40231248,Maharashtra,973
May-2026,40234734,Punjab,973
May-2026,40235859,Jharkhand,973
May-2026,40235952,Delhi Division,973
May-2026,40238731,Madhya Pradesh,973
May-2026,40238733,Madhya Pradesh,973
May-2026,40239417,Jammu and Kashmir,973
May-2026,40240999,Haryana,973
May-2026,40242016,Maharashtra,973
May-2026,40242523,Madhya Pradesh,973
May-2026,40242819,Delhi Division,973
May-2026,40242945,Maharashtra,973
May-2026,40243992,Bihar,973
May-2026,40245601,Gujarat,973
May-2026,40246074,Uttar Pradesh,973
May-2026,40246437,Madhya Pradesh,973
May-2026,40247676,Maharashtra,973
May-2026,40247949,Uttar Pradesh,973
May-2026,40247988,Uttarakhand,973
May-2026,40248132,Delhi Division,973
May-2026,40248406,Madhya Pradesh,973
May-2026,40248894,Madhya Pradesh,973
May-2026,40249273,Odisha,973
May-2026,40249581,Rajasthan,973
May-2026,40250113,Gujarat,973
May-2026,40252656,Uttar Pradesh,973
May-2026,40252927,Delhi Division,973
May-2026,40253963,Uttarakhand,973
May-2026,40254265,Delhi Division,973
May-2026,40254929,Delhi Division,973
May-2026,40255199,Delhi Division,973
May-2026,40255414,Uttar Pradesh,973
May-2026,40257169,Rajasthan,973
May-2026,40257857,Jharkhand,973
May-2026,30000552,Tamil Nadu,972
May-2026,40220305,Punjab,972
May-2026,40221237,Bihar,972
May-2026,40222461,Bihar,972
May-2026,40222487,Madhya Pradesh,972
May-2026,40225343,Rajasthan,972
May-2026,40225769,Bihar,972
May-2026,40225777,Haryana,972
May-2026,40225783,Rajasthan,972
May-2026,40225872,Maharashtra,972
May-2026,40226065,Chhattisgarh,972
May-2026,40226492,Delhi Division,972
May-2026,40228126,Madhya Pradesh,972
May-2026,40228492,Rajasthan,972
May-2026,40229644,Haryana,972
May-2026,40229795,Uttar Pradesh,972
May-2026,40229827,Rajasthan,972
May-2026,40230605,Delhi Division,972
May-2026,40231130,Uttar Pradesh,972
May-2026,40232303,Rajasthan,972
May-2026,40232679,Odisha,972
May-2026,40233300,Himachal Pradesh,972
May-2026,40233517,Delhi Division,972
May-2026,40233586,West Bengal,972
May-2026,40233661,Maharashtra,972
May-2026,40234292,Rajasthan,972
May-2026,40235135,Uttar Pradesh,972
May-2026,40235684,Jharkhand,972
May-2026,40236012,Bihar,972
May-2026,40236357,Rajasthan,972
May-2026,40236359,Haryana,972
May-2026,40236466,Delhi Division,972
May-2026,40236466,Madhya Pradesh,972
May-2026,40236494,Islamabad Capital Territory,972
May-2026,40236523,Madhya Pradesh,972
May-2026,40236706,Gujarat,972
May-2026,40236992,Haryana,972
May-2026,40237069,Ropar Division,972
May-2026,40237142,Uttar Pradesh,972
May-2026,40238246,Uttar Pradesh,972
May-2026,40238944,Jammu and Kashmir,972
May-2026,40239038,Jammu and Kashmir,972
May-2026,40239417,Telangana,972
May-2026,40239433,Delhi Division,972
May-2026,40239510,Delhi Division,972
May-2026,40239583,Delhi Division,972
May-2026,40239657,Rajasthan,972
May-2026,40239707,Haryana,972
May-2026,40239769,Delhi Division,972
May-2026,40240133,Delhi Division,972
May-2026,40240287,Bihar,972
May-2026,40240698,Gujarat,972
May-2026,40240726,Bihar,972
May-2026,40241217,Bihar,972
May-2026,40241385,Haryana,972
May-2026,40241536,Haryana,972
May-2026,40241718,Tamil Nadu,972
May-2026,40242788,Uttar Pradesh,972
May-2026,40242822,Tamil Nadu,972
May-2026,40242960,Delhi Division,972
May-2026,40243125,Uttar Pradesh,972
May-2026,40243301,Ropar Division,972
May-2026,40243476,Haryana,972
May-2026,40243709,Uttar Pradesh,972
May-2026,40244214,Haryana,972
May-2026,40244443,Maharashtra,972
May-2026,40244460,Rajasthan,972
May-2026,40244817,Delhi Division,972
May-2026,40244862,Uttar Pradesh,972
May-2026,40245184,Delhi Division,972
May-2026,40245518,Maharashtra,972
May-2026,40245848,Haryana,972
May-2026,40246337,Madhya Pradesh,972
May-2026,40246606,Chhattisgarh,972
May-2026,40246807,Uttar Pradesh,972
May-2026,40247225,Haryana,972
May-2026,40247343,Rajasthan,972
May-2026,40247660,Uttar Pradesh,972
May-2026,40248176,Uttar Pradesh,972
May-2026,40248463,Maharashtra,972
May-2026,40249061,Bihar,972
May-2026,40249081,West Bengal,972
May-2026,40249389,Maharashtra,972
May-2026,40250260,Uttar Pradesh,972
May-2026,40250494,Gujarat,972
May-2026,40250544,Haryana,972
May-2026,40251020,Gujarat,972
May-2026,40252585,Bihar,972
May-2026,40253214,Uttar Pradesh,972
May-2026,40253648,West Bengal,972
May-2026,40254514,Haryana,972
May-2026,40255024,Rajasthan,972
May-2026,40255200,Uttar Pradesh,972
May-2026,40255217,Odisha,972
May-2026,40255387,Uttar Pradesh,972
May-2026,40255615,Uttar Pradesh,972
May-2026,40255749,Delhi Division,972
May-2026,40255791,Delhi Division,972
May-2026,40256395,Maharashtra,972
May-2026,40256727,Rajasthan,972
May-2026,40257205,Uttar Pradesh,972
May-2026,40257762,Bihar,972
May-2026,40257762,Gujarat,972
May-2026,40247622,Delhi Division,970
May-2026,40248625,Uttar Pradesh,969
May-2026,40226397,Chhattisgarh,967
May-2026,30000530,Gujarat,964
May-2026,40221729,Uttar Pradesh,964
May-2026,40228908,Rajasthan,963
May-2026,40230697,Uttar Pradesh,963
May-2026,40231912,Bihar,963
May-2026,40255030,Uttar Pradesh,963
May-2026,40228071,Uttar Pradesh,962
May-2026,40229014,Uttar Pradesh,962
May-2026,40232364,Uttar Pradesh,962
May-2026,40237474,Haryana,962
May-2026,40237585,Bihar,962
May-2026,40241524,Rajasthan,962
May-2026,40243383,Bihar,962
May-2026,40244620,Uttar Pradesh,962
May-2026,40250628,Uttar Pradesh,962
May-2026,40255294,Rajasthan,962
May-2026,40255635,Rajasthan,962
May-2026,40256220,Delhi Division,962
May-2026,40257917,Haryana,962
May-2026,40170875,Uttar Pradesh,961
May-2026,40218756,Maharashtra,961
May-2026,40220265,Gujarat,961
May-2026,40220314,Delhi Division,961
May-2026,40222674,Maharashtra,961
May-2026,40222751,Bihar,961
May-2026,40223515,Maharashtra,961
May-2026,40223990,Maharashtra,961
May-2026,40224029,Rajasthan,961
May-2026,40224431,Punjab,961
May-2026,40224908,Haryana,961
May-2026,40225434,Maharashtra,961
May-2026,40225621,Gujarat,961
May-2026,40226017,Haryana,961
May-2026,40226460,Karnataka,961
May-2026,40227062,Haryana,961
May-2026,40227239,Gujarat,961
May-2026,40227249,Uttar Pradesh,961
May-2026,40227261,Uttar Pradesh,961
May-2026,40227510,Maharashtra,961
May-2026,40227757,Delhi Division,961
May-2026,40227816,Uttar Pradesh,961
May-2026,40227854,Rajasthan,961
May-2026,40227868,Bihar,961
May-2026,40228476,West Bengal,961
May-2026,40228997,Madhya Pradesh,961
May-2026,40229594,Telangana,961
May-2026,40229657,Delhi Division,961
May-2026,40229963,Rajasthan,961
May-2026,40230143,West Bengal,961
May-2026,40230156,Rajasthan,961
May-2026,40230391,Uttarakhand,961
May-2026,40230746,Madhya Pradesh,961
May-2026,40231736,Maharashtra,961
May-2026,40231769,Haryana,961
May-2026,40231900,Chhattisgarh,961
May-2026,40233277,Rajasthan,961
May-2026,40233538,Haryana,961
May-2026,40233990,Maharashtra,961
May-2026,40234237,Bihar,961
May-2026,40234269,Bihar,961
May-2026,40234420,Punjab,961
May-2026,40234608,West Bengal,961
May-2026,40234622,Uttar Pradesh,961
May-2026,40234734,Bihar,961
May-2026,40234799,Uttar Pradesh,961
May-2026,40234930,Ropar Division,961
May-2026,40235249,Uttar Pradesh,961
May-2026,40235337,Karnataka,961
May-2026,40235997,Gujarat,961
May-2026,40236527,Madhya Pradesh,961
May-2026,40236690,Uttar Pradesh,961
May-2026,40236799,Delhi Division,961
May-2026,40237276,Rajasthan,961
May-2026,40237385,Delhi Division,961
May-2026,40237831,Uttar Pradesh,961
May-2026,40238185,Haryana,961
May-2026,40238273,Jharkhand,961
May-2026,40238421,Uttar Pradesh,961
May-2026,40238503,Rajasthan,961
May-2026,40238553,Uttarakhand,961
May-2026,40238580,Bihar,961
May-2026,40238883,Chittagong Division,961
May-2026,40239240,Rajasthan,961
May-2026,40239994,West Bengal,961
May-2026,40240060,Haryana,961
May-2026,40240372,Uttar Pradesh,961
May-2026,40240574,Uttar Pradesh,961
May-2026,40240581,Delhi Division,961
May-2026,40240779,Odisha,961
May-2026,40240871,West Bengal,961
May-2026,40241078,Maharashtra,961
May-2026,40241103,Delhi Division,961
May-2026,40241217,Gujarat,961
May-2026,40241767,Punjab,961
May-2026,40241905,Uttar Pradesh,961
May-2026,40242274,Uttar Pradesh,961
May-2026,40242365,Bihar,961
May-2026,40242383,Telangana,961
May-2026,40243059,Uttar Pradesh,961
May-2026,40243114,Uttar Pradesh,961
May-2026,40243301,Jammu and Kashmir,961
May-2026,40243350,Bihar,961
May-2026,40243497,Delhi Division,961
May-2026,40243508,Jharkhand,961
May-2026,40243813,Bihar,961
May-2026,40244204,Delhi Division,961
May-2026,40244298,Uttar Pradesh,961
May-2026,40244443,Madhya Pradesh,961
May-2026,40244576,Karnataka,961
May-2026,40244665,Punjab,961
May-2026,40245071,Maharashtra,961
May-2026,40245075,West Bengal,961
May-2026,40245752,Uttar Pradesh,961
May-2026,40245956,Jharkhand,961
May-2026,40245956,Punjab,961
May-2026,40246430,Gujarat,961
May-2026,40246456,Haryana,961
May-2026,40246678,Delhi Division,961
May-2026,40246682,Rajasthan,961
May-2026,40247123,Maharashtra,961
May-2026,40247160,Madhya Pradesh,961
May-2026,40247797,Bihar,961
May-2026,40247988,Chhattisgarh,961
May-2026,40248116,Chhattisgarh,961
May-2026,40248754,Madhya Pradesh,961
May-2026,40248799,Rajasthan,961
May-2026,40248876,Himachal Pradesh,961
May-2026,40249550,Rajasthan,961
May-2026,40249682,Himachal Pradesh,961
May-2026,40249787,West Bengal,961
May-2026,40250060,Chhattisgarh,961
May-2026,40250060,Ropar Division,961
May-2026,40250248,Punjab,961
May-2026,40250446,Maharashtra,961
May-2026,40250685,Bihar,961
May-2026,40250724,Uttar Pradesh,961
May-2026,40251006,Maharashtra,961
May-2026,40251095,Haryana,961
May-2026,40251106,Himachal Pradesh,961
May-2026,40251376,Karnataka,961
May-2026,40251388,Bihar,961
May-2026,40251701,Punjab,961
May-2026,40251868,Madhya Pradesh,961
May-2026,40251941,Uttar Pradesh,961
May-2026,40252126,Uttar Pradesh,961
May-2026,40252351,Bihar,961
May-2026,40252986,Himachal Pradesh,961
May-2026,40253037,Uttar Pradesh,961
May-2026,40253432,Madhya Pradesh,961
May-2026,40253622,Delhi Division,961
May-2026,40253834,Bihar,961
May-2026,40254027,Uttar Pradesh,961
May-2026,40254050,Uttar Pradesh,961
May-2026,40254529,Madhya Pradesh,961
May-2026,40254890,Uttar Pradesh,961
May-2026,40254921,Chhattisgarh,961
May-2026,40255372,Haryana,961
May-2026,40255417,Haryana,961
May-2026,40255566,Ropar Division,961
May-2026,40256111,Uttar Pradesh,961
May-2026,40256727,Madhya Pradesh,961
May-2026,40256903,Gujarat,961
May-2026,40257338,Rajasthan,961
May-2026,40257446,Maharashtra,961
May-2026,40257603,Gujarat,961
May-2026,40258097,Delhi Division,961
May-2026,40222550,Uttar Pradesh,960
May-2026,40235308,Uttar Pradesh,960
May-2026,40236232,Madhya Pradesh,960
May-2026,40241693,Uttar Pradesh,960
May-2026,40258106,Uttar Pradesh,960
May-2026,40236198,Rajasthan,955
May-2026,40247863,Uttar Pradesh,955
May-2026,40230503,Bihar,953
May-2026,40233247,Maharashtra,953
May-2026,40255097,Madhya Pradesh,953
